id_karte,supertype 
56012,
55803,
56438,
56383,
55933,
56375,Legendary
55811,
56393,
55821,
56409,
56628,
55891,
55824,
55798,
55787,Legendary
55938,
55826,
55779,
55952,
55911,
56352,
56415,
56376,
56390,
55780,Legendary
55853,
55822,
55997,
56365,
55909,
55892,
56402,
56002,
55773,Legendary
56443,
55770,Legendary
56023,
56005,Legendary
56341,
55940,
55885,
55919,
56020,
56469,Legendary
55913,
56027,Legendary
56382,
55943,
55893,
56387,Legendary
55956,
55777,Legendary
55789,
56381,
55799,Legendary
56464,
55945,
55879,
56669,
55890,
55827,
56657,
56428,
56658,
55898,Legendary
56408,Legendary
56664,
56348,
56373,
55775,
56021,
55904,
56412,
55937,Legendary
56663,
56668,
55862,Legendary
56667,
56671,
56660,
55863,Legendary
55951,
55888,
56665,
55882,Legendary
56638,
56661,
56403,
56427,
55835,
56666,
56670,
56457,
56659,
56460,
55944,
56418,
56405,
55854,
55832,
55999,
56340,
56473,
56476,Legendary
55774,
56432,
56356,
56384,
56016,
56447,
56008,
56029,
56006,
55859,
56407,
56463,
56425,
55953,
55896,
55930,
56364,
56422,
56354,
56468,
55833,
55828,
55791,
56423,
56479,
56637,
55994,
56439,
55906,
56017,
55876,
55825,
56421,
56014,
55795,
56449,
56401,
55948,
56372,
56417,
55903,
56477,
56446,
55947,
56441,
55927,
55899,
55857,
55829,
55871,
56633,
56450,
56030,
55785,
55992,
55793,
56343,
55907,
56632,
56010,
56015,
56350,
56338,
55995,
55895,
55860,
55942,
55782,
55880,
56420,
56009,
55788,
56369,
55961,
56367,
56396,
55960,
55915,
56630,
56636,
55926,
55917,
55918,
55959,
56433,
56413,
55877,
56475,
55776,
56634,
56444,
56442,
56345,
55922,
55872,
56472,
55929,
56462,
55932,
56640,
55894,
56371,
55870,
56357,
56398,
55792,
56431,
56459,
56013,
56440,
55794,Legendary
55976,Legendary
56389,Legendary
55861,
56430,Legendary
56437,
55935,
56362,
55979,
56399,Legendary
56394,
55869,Legendary
55851,
55910,
55814,
55955,
55855,
55831,
55865,
56353,
56410,
55802,
55866,
56342,
56366,
56391,
55912,
56397,
56377,
56337,Legendary
56419,
55790,
55887,
55897,
55781,Legendary
56024,
56388,Legendary
55830,
55974,Legendary
56641,
56480,
55801,Legendary
55797,Legendary
55936,Legendary
55954,
56022,Legendary
56003,
55946,
55771,Legendary
55868,
55772,Legendary
55836,
55823,
56411,
56349,
56485,Legendary
56482,Legendary
56481,
56374,
55883,Legendary
55864,Legendary
55856,
56434,
56404,
56392,
56000,
56461,
56004,
55889,
55867,
56361,
56028,Legendary
56483,Legendary
56018,
56486,
55978,
56484,
56406,
56400,
56487,
55908,
56426,
56436,
56385,
55796,
56355,
55949,
56359,
55993,
55873,
56339,
56344,
55972,
55886,
56445,
57951,Legendary
57958,Legendary
58024,
58011,Legendary
57955,
58006,Legendary
58003,Legendary
57954,Legendary
57988,
58013,
57960,Legendary
57957,
57976,Legendary
58018,
57992,
58008,
57975,
57974,Legendary
57971,
58007,
57996,
58020,
57986,
57964,
57972,
58004,
57968,Legendary
57980,
57977,
57997,
57953,
57959,
57987,
57993,
58002,
57965,Legendary
57967,
57950,
58025,
57963,
57984,
57995,Legendary
58012,Legendary
57982,Legendary
58027,Legendary
57989,
57990,Legendary
58001,Legendary
57970,Legendary
57979,
57966,Legendary
58022,
57991,
58019,
57983,
58010,
58000,
57961,Legendary
57978,Legendary
57973,
58016,Legendary
58021,
58030,
58009,
57949,
57969,Legendary
57952,
57999,
58028,
57956,
58015,
57981,
58029,Legendary
58014,
57994,
58023,
58017,
57998,
58005,
57985,
57962,
58026,
6620,
6528,
6442,
6734,
6727,
6468,
6408,
6685,
6591,
6611,
6544,
6572,
6712,
6725,
6722,
6518,
6478,
6439,
6459,
6503,
6614,
6697,
6542,
6736,
6730,
6458,
6581,Legendary
6512,
6551,
6426,
6640,
6737,
6738,
6417,
6655,
6667,
6548,
6522,
6664,
6421,Legendary
6561,
6715,Legendary
6563,
6723,
6577,Legendary
6636,
6440,
6681,
6635,
6718,
6509,
6436,
6428,
6549,
6422,
6498,
6638,
6445,
6501,
6533,
6710,
6553,
6674,
6634,
6502,
6628,
6412,
6451,
6724,
6626,
6693,
6519,
6739,
6684,
6565,
6627,
6578,Legendary
6616,
6682,
6662,Legendary
6604,
6610,
6688,
6694,
6602,
6566,
6465,
6536,
6555,
6656,
6625,
6438,
6452,
6463,
6413,
6500,
6455,
6711,
6424,
6466,
6486,
6446,
6660,
6735,
6639,Legendary
6717,
6437,
6580,
6631,
6612,
6661,
6514,
6665,
6708,
6659,
6479,
6704,
6543,
6624,
6537,
6411,
6414,
6447,
6686,
6707,
6720,
6467,
6531,
6540,
6701,
6705,
6433,
6558,
6582,
6609,
6649,
6418,
6505,
6513,
6593,
6607,
6670,
6683,
6729,
6441,
6448,
6497,
6499,
6507,
6523,
6534,
6579,
6589,
6637,
6696,
6709,
6415,
6450,
6454,
6599,
6629,
6668,
6680,
6425,
6443,
6449,
6453,
6546,
6429,
6485,
6508,
6564,
6588,
6731,
6456,
6647,
6698,
6481,
6494,
6570,
6673,
6695,
6733,
6420,
6504,
6510,
6520,
6527,
6539,
6560,
6573,
6585,
6622,
6653,
6691,
6699,
6716,
6461,
6473,
6492,
6571,
6574,
6586,
6633,
6652,
6719,
6721,
6435,
6464,
6474,
6516,
6545,
6632,
6641,
6644,
6666,
6671,
6677,
6687,
6423,
6430,
6457,
6470,
6471,
6475,
6477,
6484,
6490,
6515,
6526,
50546,Legendary
50549,Legendary
50556,
50532,
50561,
50524,
50540,
50530,
50534,Legendary
50514,Legendary
50542,
50526,
50545,
50516,
50544,
50541,
50562,
50550,
50557,
50559,
50515,
50520,
50525,
50538,
50518,
50547,
50552,
50554,
50521,
50548,
50543,
50536,
50523,
50529,
50517,
50566,
50522,
50551,
50560,
50539,
50558,
50555,
50537,
50531,
50528,
50519,
50553,
50527,
50506,
50533,
50508,
50507,
50505,
50535,
50504,
50819,
51638,
51438,
51085,
52260,Legendary
50812,
51544,
50731,Legendary
51177,
50848,
51920,
50716,
50673,
51039,
51346,
50686,
50757,
51443,
52067,Legendary
51316,Legendary
50821,
50709,
51875,
50768,
51355,
50953,Legendary
50795,
50831,
50758,
51829,
50829,
52209,Legendary
50880,Legendary
50679,Legendary
51660,Legendary
51059,
51765,
51008,
51171,
52109,Legendary
51879,
51383,
50945,Legendary
50582,
51740,
51689,
51791,
51284,
50804,
50786,
52091,
51632,
50955,
51570,
51350,
52218,Legendary
50922,
50578,
51693,Legendary
52242,
50667,
50701,
52183,
51899,Legendary
52132,Legendary
50878,
51033,Legendary
51834,
50907,
51676,
51818,
51590,
51760,
50787,
50887,
52099,
50789,
51634,
50624,
50628,
50836,Legendary
52016,Legendary
50995,
50810,
51599,
51080,
52470,
50889,
50646,
52152,
50608,
51150,Legendary
50639,
52119,
52087,Legendary
51267,Legendary
51686,
52259,
51523,
51744,
51596,
51250,
51609,
52086,
52115,
51418,
50690,
51987,
50902,
50587,
50697,
50855,Snow
51323,
51037,
51820,
51452,
51257,
51675,
51145,
52163,
51923,
50869,
51430,
51723,
51397,
51336,
50964,
51391,
50617,
51247,
51353,
52226,
51063,
51347,Legendary
50895,
50674,
50915,
51449,
51178,
51793,Legendary
52214,
50759,
50706,
51678,
51082,
51095,
51858,
52071,
50877,
51512,
51902,
50875,
50972,Legendary
50811,
51474,
50753,
51408,
50666,
52057,
51617,
50899,
51621,
51325,
50594,
50672,
51155,
51168,
50590,
50761,
50717,Snow
51462,
66923,
51358,
50605,
51703,
50586,
51561,
52047,
50688,
51880,
51255,
51068,
51203,
51302,
50589,
51004,
50754,
50622,
52127,
52249,
51963,
50868,Legendary
50879,
51228,
51055,
51773,Legendary
50743,
50629,
50806,
51697,
51321,
50600,
50588,
51012,
51456,
52060,
51403,
50596,
52090,
50912,
51368,
52126,
50771,
51848,
50770,
52044,
50837,
51849,
51886,
52061,
51641,
50892,
52076,
51015,Legendary
50763,
52011,
51024,
52174,
50792,
50719,
50607,
50825,
51043,
50976,
50856,
50847,
52156,
51432,
50908,Legendary
50931,
51231,
51927,
50595,
50940,
51007,
52012,
51240,
52028,
50618,
50648,
53182,
53191,
53117,
53093,Legendary
53156,
53198,
53145,
53181,
53184,
53138,Legendary
53128,
53146,
53174,
53086,
53095,
53204,
53139,
53206,
53165,
53195,
53137,
53141,
53203,Snow
53202,
53197,
53201,
53164,
53114,
53120,Legendary
53121,
53166,
53135,
53167,
53112,
53127,
53163,
53168,
53111,
53129,
53188,
53190,
53192,
53205,
53155,
53200,
53199,
53132,
53144,
53196,
53161,
53193,
53131,
53194,
53171,
53160,
53157,
53189,
53133,
53130,
53113,Legendary
53158,Legendary
53143,
53125,
53116,
53118,
53119,
53173,
53103,
53115,
53187,
53186,
53159,Legendary
53094,Legendary
53154,
53107,Legendary
53092,
53134,
53183,Legendary
53162,
53142,
53175,Legendary
53104,
53088,
53178,
53148,
53136,
53106,
53108,
53122,
53110,
53180,
53150,
53109,Legendary
53179,Legendary
53152,
53177,
53176,
53151,Legendary
53149,Legendary
53172,
53091,Legendary
53097,
53170,Legendary
53099,
53101,
53123,
53169,
53089,
53124,
53105,
53102,
53100,
53185,
53098,
53153,
53147,
53090,Snow
53140,
53087,
53096,
53126,
71492,
59963,Legendary
71575,
56654,Legendary
79644,
52400,
59942,Legendary
54112,
64567,
69081,
53209,
56651,
53213,
66980,
59960,Legendary
79654,
55764,
67891,Legendary
64577,
79649,
78555,
64607,
71536,
69656,
62825,
58804,
59979,
62810,
78534,
69649,
79636,Legendary
62815,
55762,
53212,
64573,Legendary
66985,
55989,
64564,
68848,Legendary
69014,
79640,Legendary
59949,Basic
53210,
79648,
58818,
62817,
58825,
71564,
59952,Legendary
53211,
73695,
69045,Legendary
62814,
83606,
83610,Legendary
83637,
83602,Legendary
52401,
52428,
54128,
54132,
67455,
52412,
62834,
79145,
79628,
78521,Legendary
56649,
62824,
58803,
69049,
59962,
79643,Legendary
79618,
69061,
66977,Legendary
69058,Legendary
56652,
79621,
59956,
79647,
55987,
79620,
71522,Basic
71522,Snow
56648,
69080,
64563,
79630,
71561,Legendary
64588,
66983,Legendary
69027,
58800,
79624,
62812,
59954,
71559,Basic
79631,
62816,
76555,
76558,World
62813,
83609,Legendary
83608,
83604,
83629,Basic
64572,Legendary
59959,
66975,Snow
52429,
55991,
69024,
79642,
75695,
73678,
73673,Legendary
78362,Legendary
78357,
64582,
71493,
69046,
78593,
59938,Legendary
62811,
58823,
71553,
71531,
59939,
64575,Legendary
64571,Legendary
78537,
55727,
59953,Legendary
69053,
66976,Legendary
62818,
73698,
69063,
56650,
59948,Basic
71543,
64570,
73684,
62809,
79651,Legendary
79653,
73237,
55761,
64586,
64578,
78594,
52427,
69082,
64568,
79652,Legendary
58811,
83641,
83611,
83644,
83645,
79639,
71521,Basic
71521,Snow
76557,
62829,
79641,
62832,
71533,
69079,
78814,Legendary
59951,Basic
78554,
62828,
78536,
76543,
78532,Legendary
59950,Basic
55728,
55763,
69038,Legendary
78591,
69055,Legendary
62827,
69062,
69047,Legendary
71534,
64580,
69025,
69017,
55988,
78524,Basic
64576,
71555,
54115,
64565,
76551,
64603,
60388,
62830,
66974,
73674,
59940,
69051,
71571,
78354,Legendary
58820,
76547,Legendary
64583,
69059,
64569,
52431,
64599,
78360,
71525,Basic
71525,Snow
78589,
62826,
69032,
54113,
54116,
71574,
71491,
66969,Legendary
64604,
73691,Legendary
78520,Legendary
64609,
71560,Basic
52414,
53020,
53053,
53045,
53042,Legendary
52982,Legendary
52976,Legendary
52972,Legendary
53041,Legendary
52971,Legendary
53032,
52994,
53039,
52962,Legendary
52974,
53049,
53005,Legendary
53051,
52980,Legendary
53023,
52988,
52987,
53009,
53031,
52983,Legendary
52998,
52979,
52990,
52996,
53025,
53028,
53012,
53011,
52984,Legendary
52970,
52973,
53030,
53002,
53001,
53038,Legendary
53022,
53027,
52975,
52981,
52977,
52985,
53014,
53048,
53000,
52978,
53040,
53052,
53026,
53024,
53015,
53044,
53016,
53010,
52995,
53019,
53054,
52989,
53050,
53018,
53035,
53021,
53047,
53013,
53006,
52986,
52997,
52999,
53033,
53037,
53008,
53046,
53004,
52993,
53036,
53017,
53007,
52991,
53043,
52992,
53003,
53034,
53029,
56511,Legendary
56580,Legendary
56501,
56504,
