id_karte,subtype 
42397,Human
42397,Shaman
47268,Plains
47256,Beast
47251,
47228,Spirit
42407,Elemental
42407,Shaman
47394,Arcane
42396,Arcane
47235,Arcane
47313,
42405,
47325,
47411,
42418,
47365,
47273,
47257,Angel
47336,Human
47336,Warrior
47196,
47260,
47209,
47286,Eldrazi
42415,
47249,Arcane
47226,
47250,Elemental
47324,
47200,Goblin
47234,
47282,
47248,Elf
47248,Druid
42408,
42420,
47204,Spirit
47384,Incarnation
47277,Human
47277,Soldier
47269,
47329,Goblin
47329,Assassin
42419,
47389,Human
47389,Shaman
47403,Aura
47229,Merfolk
47229,Wizard
47291,Eldrazi
47358,Elemental
47258,Aura
47246,Treefolk
47246,Shaman
47221,Human
47221,Cleric
47230,
47207,
47395,Arcane
47227,
47247,
47265,
47274,Scarecrow
47321,
42394,Human
42394,Shaman
47272,
47266,Angel
47310,Human
47310,Wizard
47380,Wurm
47279,Aura
47287,Human
47287,Wizard
47381,Aura
47376,
47415,Citizen
47293,Human
47293,Spellshaper
47409,
47401,
47385,Human
47385,Shaman
47262,
47264,
47194,
47290,
47397,Wurm
47267,
47366,
47270,Human
47270,Cleric
47206,Zombie
47206,Fish
47383,
47317,Vampire
47371,Elemental
47240,
47292,Human
47292,Soldier
47295,
47244,
47284,
47337,
47328,Horror
47362,Elf
47362,Scout
47326,Arcane
47316,
47301,
47364,Lizard
47197,Human
47197,Cleric
47278,Myr
47212,
47399,Satyr
47211,Hound
47360,Elemental
47333,Arcane
47351,Human
47351,Soldier
47375,Lizard
47222,
47335,Zombie
47335,Horse
47289,Aura
47331,Elemental
47368,
47410,
47303,
47353,
47232,Phoenix
47276,
47390,Lizard
47372,
47367,Aura
47243,Cat
47243,Cleric
47340,
47263,Aura
47288,
47343,
47259,Human
47259,Cleric
47348,
47241,Horror
47306,
47319,Human
47319,Warrior
47314,Human
47314,Rogue
47400,
47382,
47224,
47379,
47408,Spider
47361,Vampire
47271,Aura
47299,Aura
47332,Human
47332,Rogue
47238,Avatar
47285,Human
47285,Monk
47370,Human
47370,Shaman
47327,Zombie
47327,Drake
47330,Homunculus
47338,Naga
47338,Shaman
47311,Human
47311,Knight
47387,
47283,Human
47283,Spellshaper
47374,
47350,Elemental
47378,
47357,Skeleton
47323,Bird
47323,Soldier
47404,Human
47404,Warrior
47405,Spirit
47307,Human
47307,Monk
6231,Sliver
6231,Mutant
6236,
6249,Zombie
6153,
6209,Aura
6167,Human
6167,Cleric
6131,
6196,
6192,Avatar
6198,
6151,
6166,
6207,Aura
6256,Insect
6178,Elemental
6120,Aura
6216,Human
6216,Wizard
6216,Mutant
6250,
6149,
6122,Ooze
6164,Human
6164,Barbarian
6164,Shaman
6162,Dragon
6227,Goblin
6128,Zombie
6128,Dragon
6237,
6187,
6135,
6150,
6159,Dragon
6159,Wizard
6121,Elf
6170,Dragon
6170,Spirit
6258,Insect
6137,Zombie
6251,
6186,Goblin
6186,Warrior
6173,
6238,
6145,Human
6145,Soldier
6202,Beast
6252,Zombie
6133,
6208,
6201,
6232,Vampire
6185,
6217,
6152,
6240,
6179,
6213,
6210,
6154,
6143,Ooze
6146,Elemental
6200,
6205,Zombie
6205,Mutant
6147,
6228,Human
6228,Knight
6134,Zombie
6134,Wizard
6161,Aura
6177,
6211,Shapeshifter
6224,
6175,Elf
6180,Human
6180,Soldier
6188,Aura
6235,
6193,Elf
6223,
6234,
6239,
6169,
6176,
6194,Beast
6204,Illusion
6220,Human
6220,Wizard
6225,Human
6225,Wizard
6245,Elf
6245,Scout
6157,Aura
6171,Human
6171,Cleric
6222,Elemental
6255,Elf
6255,Mutant
6158,Aura
6233,
6244,Human
6244,Soldier
6254,
6123,Human
6123,Wizard
6155,
6168,Elf
6168,Mutant
6182,
6190,
6212,Zombie
6212,Lizard
6212,Beast
6230,
6253,
6130,Beast
6163,Aura
6189,
6119,Wall
6144,Human
6144,Cleric
6160,Aura
6184,Goblin
6184,Mutant
6125,
6140,
6124,
6127,Bird
6127,Soldier
6129,Zombie
6195,Beast
6197,Aura
6241,Elemental
6247,
6136,
6141,Aura
6148,Bird
6191,Human
6191,Cleric
6214,
6246,Zombie
6246,Mutant
6260,Zombie
6132,
6165,Bird
6165,Soldier
6206,Human
6206,Cleric
6206,Soldier
6215,Human
6215,Wizard
6243,
6138,Cat
6138,Beast
6139,
6142,Bird
6142,Soldier
6172,Aura
6181,Aura
6203,
6219,
6221,Goblin
6242,Beast
6126,Bird
6126,Soldier
6156,
6218,
6226,Bird
6226,Soldier
6229,Goblin
6248,Aura
6257,Elf
6183,Goblin
6183,Warrior
6199,Bird
6174,Aura
6118,
6259,Human
6259,Cleric
40525,
40521,
40522,
47531,Human
47531,Rogue
47531,Ally
47490,Elder
47490,Dinosaur
40518,
47514,
47473,
47518,Goblin
47501,Elf
47501,Druid
47503,
47491,
47479,Human
47479,Pirate
47523,Angel
47484,
47472,Human
47472,Knight
47515,
47499,
47500,
40524,Sphinx
47502,Zombie
47486,Human
47486,Soldier
47528,
47516,Angel
47505,Unicorn
47513,
47485,Zombie
47485,Warrior
47522,Djinn
47526,Djinn
47476,Dwarf
47476,Soldier
47507,
47529,Dinosaur
47530,Human
47530,Rogue
47530,Artificer
47524,Fungus
47475,Zombie
47475,Horror
47483,
47519,Thopter
47494,
47517,Elemental
47498,Merfolk
47498,Warrior
47487,Fox
47509,Thopter
47512,Human
47512,Wizard
47525,Zombie
47525,Jackal
47508,
47469,
47474,
47527,Construct
47471,
47495,Human
47495,Knight
47477,
47482,Zombie
47492,Golem
47481,
47478,Construct
47493,
47470,Elemental
47480,Aura
48254,
48022,Liliana
48190,
48060,Teferi
48236,Bolas
48203,Illusion
48046,
48288,Zombie
48288,God
48220,Zombie
48220,God
48043,Jace
48246,
48200,Boar
48200,God
48259,
48201,Nissa
48205,Zombie
48205,God
48218,Dragon
48218,Avatar
48272,Zombie
48272,Warrior
48255,
48059,
48292,Ugin
48278,Nissa
48212,Zombie
48212,God
48248,
48056,
48132,Devil
48216,
48229,Ashiok
48167,Ral
48260,Gideon
48062,Kiora
48093,Zombie
48093,Wizard
48114,Goblin
48258,
48168,Vehicle
48194,Domri
48070,Vampire
48232,Elf
48232,Druid
48164,
48253,
48241,Faerie
48241,Rogue
48030,
48240,
48025,Human
48025,Wizard
48091,Sorin
48029,Ajani
48162,Angel
48075,Vivien
48322,
48086,Zombie
48086,Minotaur
48086,Warrior
48244,Wizard
48244,Illusion
48142,
48154,Human
48154,Mutant
48087,Zombie
48087,Warrior
48041,Nixilis
48256,Sarkhan
48103,
48281,
48097,
48175,Chandra
48106,
48133,Human
48133,Assassin
48019,
48096,
48066,
48237,
48116,Wolf
48261,
48054,Aura
48208,Tamiyo
48213,Human
48213,Soldier
48082,Yanggu
48020,Tibalt
48110,Elf
48110,Scout
48226,
48209,Gate
48242,Huatli
48017,
48089,Zombie
48089,Wizard
48095,Zombie
48095,Elf
48095,Wizard
48300,Beast
48088,Homunculus
48224,
48177,Jaya
48249,
48179,Zombie
48179,Wizard
48057,
48047,Elf
48047,Druid
48180,Saheeli
48159,
48045,Arlinn
48181,
48131,Human
48131,Soldier
48076,Davriel
48129,Merfolk
48129,Mutant
48277,Servo
48191,
48182,Dovin
48221,
48026,
48120,
48135,Human
48135,Advisor
48104,Angrath
48055,Merfolk
48055,Wizard
48126,Spirit
48165,Kasmina
48063,Samut
48072,
48032,Vraska
48204,
48105,Nightmare
48105,Beast
48079,
48073,Teyo
48211,
48034,
48307,
48222,Vehicle
48239,Gate
48273,Wizard
48304,Human
48304,Wizard
48210,
48245,Dinosaur
48028,Cat
48028,Soldier
48234,
48243,
48053,Kaya
48101,Nahiri
48247,Zombie
48247,Wizard
48287,
48109,
48067,Human
48067,Wizard
48134,
48251,Hydra
48251,Mutant
48227,
48188,
48306,Gate
48144,Vehicle
48084,Hound
48137,Elf
48137,Druid
48235,
48202,Elemental
48289,Spirit
48289,Monk
48223,
48155,Zombie
48155,Wizard
48303,
48033,
48098,Zombie
48098,Beast
48302,
48157,Angel
48117,Zombie
48117,Army
48219,
48233,
48151,Troll
48085,Zombie
48147,Goblin
48147,Warrior
48069,
48138,Elephant
48138,Soldier
48238,Zombie
48111,Weird
48319,Wall
48121,Bird
48173,
48143,Cyclops
48143,Wizard
48078,
48130,Hellion
48071,
48146,Goblin
48146,Warrior
48148,
48024,Zombie
48024,Warrior
48217,
48178,
48027,
48042,
48124,Wurm
48166,
48250,
48077,Illusion
48021,Devil
48215,
48189,
48293,
48081,Zombie
48081,Minotaur
48081,Warrior
48230,Nightmare
48149,
48225,Centaur
48225,Druid
48274,Human
48274,Knight
48052,
48153,
48284,Human
48284,Rogue
48301,Griffin
48061,Human
48061,Wizard
48100,Zombie
48100,Manticore
48136,Golem
48196,Human
48196,Warrior
48174,Human
48174,Soldier
48099,Zombie
48099,Hippo
48102,
48122,Cat
48308,Golem
48199,Beast
48611,Wrenn
48561,Human
48561,Artificer
48649,Human
48649,Cleric
48542,
48533,
48622,Equipment
48544,
48541,Shapeshifter
48571,Sliver
48554,
48568,Human
48568,Soldier
48614,
83600,Zombie
48609,Human
48609,Shaman
48674,
48007,Serra
48629,
48621,Equipment
48676,
48559,
48617,
48782,
48564,Kor
48564,Cleric
48555,
48598,
48557,
48556,
48698,Snake
48625,Ouphe
48540,Snake
48566,Goblin
48566,Artificer
48630,
48583,Human
48583,Soldier
48658,Goblin
48658,Warrior
48603,
48606,Sliver
48589,
48575,
48681,Shapeshifter
48576,Elemental
48576,Skeleton
48645,
48535,Island
48684,
48693,Vampire
48646,Sliver
48534,Elf
48534,Druid
48639,
48656,Aura
48602,Carrier
48688,Zombie
48530,Goblin
48626,
48610,Zombie
48610,Ninja
48637,Vedalken
48637,Ninja
48538,Forest
48661,Naga
48661,Ninja
48664,Human
48664,Wizard
48628,
48683,
48539,Swamp
48777,Spirit
48673,
48632,Human
48632,Wizard
48536,Mountain
48537,Plains
48593,
48578,
48682,Faerie
48682,Wizard
48627,
48592,
48608,
48584,Aura
48754,Shapeshifter
48696,
48697,
48599,Incarnation
48601,Cat
48692,Shapeshifter
48577,Construct
48650,
48657,
48573,Human
48573,Wizard
48594,
48659,Elf
48659,Druid
48579,Unicorn
48585,
48691,
48572,Sliver
48588,Shapeshifter
48587,Bear
48546,Zombie
48546,Wizard
48668,
48006,Horror
48653,
48545,Goblin
48612,Goblin
48563,Frog
48570,Sliver
48778,Plant
48778,Wall
48726,
48569,Sliver
48615,Elf
48615,Druid
48677,
48792,
48742,
48756,Zombie
48756,Goblin
48705,Human
48705,Wizard
48654,Zombie
48654,Shapeshifter
48728,Sliver
48524,
48633,Angel
48783,
48574,Rat
48543,
48729,Shapeshifter
48631,
48549,Treefolk
48670,
48655,
48562,
48605,
48652,
48675,
48723,Vampire
48723,Ninja
48666,
48662,Elemental
48667,Spirit
48736,
48643,Shapeshifter
48581,
48759,
48619,Sliver
48619,Trilobite
48781,
48521,
48724,Illusion
48724,Ninja
48733,Aura
48678,
48679,Boar
48679,Beast
48787,Aura
48522,Shapeshifter
48727,Aura
48531,
48785,
48689,
48695,
48788,Human
48788,Druid
48527,
48532,
48751,Azra
48751,Ninja
48686,
48567,Jellyfish
48747,
48651,Human
48651,Berserker
48565,
48634,
48764,Human
48764,Scout
48741,Bird
48552,
48607,
48638,Insect
48638,Druid
48553,Mongoose
48722,Spirit
48722,Ninja
48647,Dragon
48616,
48520,
48732,
48734,Rhino
48734,Soldier
48760,Aura
48761,
48690,
48663,
48749,Bird
48749,Wizard
48750,Aura
48660,
48765,Human
48765,Shaman
48694,
48752,Horror
48687,
48753,Slug
48753,Horror
48620,
48558,Human
48558,Wizard
48582,Giant
48312,
48314,
48313,Aura
48311,
48316,Equipment
48309,Gideon
48310,
48315,
6382,Sliver
6343,Sliver
6366,Spirit
6275,Sliver
6354,Zombie
6354,Minion
6305,Sliver
6262,Angel
6364,Sliver
6368,Sliver
6318,Human
6318,Cleric
6365,Avatar
6276,Elf
6400,Spirit
6385,Sliver
6352,Zombie
6327,Zombie
6327,Spirit
6297,Spirit
6283,Zombie
6283,Wizard
6394,Sliver
6278,Bird
6278,Cleric
6311,Goblin
6336,Dragon
6270,Sliver
6402,Elf
6402,Druid
6287,Sliver
6355,Human
6355,Cleric
6357,Elf
6357,Soldier
6396,Beast
6386,Elf
6386,Wizard
6337,Beast
6337,Mutant
6361,Human
6361,Wizard
6302,Elf
6302,Mutant
6359,Sliver
6331,Sliver
6319,Goblin
6319,Assassin
6356,Sliver
6323,Goblin
6323,Mutant
6329,Specter
6332,Dragon
6298,Horror
6267,Insect
6271,Human
6271,Cleric
6335,Bird
6335,Wizard
6281,Insect
6295,Human
6295,Soldier
6321,Goblin
6321,Mutant
6280,Crab
6280,Beast
6306,Beast
6312,Zombie
6325,Goblin
6344,Human
6344,Wizard
6348,Illusion
6362,Beast
6370,Human
6370,Wizard
6383,Elf
6286,Bird
6286,Wizard
6288,Human
6288,Cleric
6328,Demon
6387,Goblin
6387,Mutant
6392,Wall
6358,Bird
6358,Beast
6363,Elemental
6376,Sliver
6376,Spirit
6380,Human
6380,Soldier
6388,Insect
6398,Human
6398,Knight
6339,Spirit
6391,Wall
6261,Human
6261,Cleric
6263,Human
6263,Wizard
6404,Zombie
6404,Cleric
6268,Human
6268,Cleric
6296,Shapeshifter
6315,Zombie
6350,Insect
6350,Druid
6350,Mutant
6384,Elf
6384,Druid
6405,Zombie
6340,Human
6340,Soldier
6393,Goblin
6395,Human
6395,Wizard
6395,Mutant
6403,Elf
6349,Illusion
6282,Human
6282,Soldier
6292,Human
6292,Cleric
6293,Human
6293,Cleric
6371,Goblin
6273,Beast
6289,Human
6289,Cleric
6301,Human
6301,Wizard
6378,Human
6378,Soldier
6381,Bird
6381,Soldier
6274,Beast
6300,Human
6300,Cleric
6307,Goblin
6307,Mutant
6314,Elf
6390,Human
6390,Wizard
6397,Human
6397,Cleric
6399,Human
6399,Wizard
6277,Beast
6308,Lizard
6308,Beast
6320,Goblin
6347,Illusion
6347,Sliver
6360,Lizard
6360,Beast
6294,Elf
6304,Beast
6310,Human
6310,Soldier
6313,Human
6313,Wizard
6316,Human
6316,Wizard
6316,Mutant
6330,Beast
6345,Human
6345,Wizard
6375,Bird
6389,Human
6389,Cleric
6266,Bird
6266,Soldier
6279,Cephalid
6279,Wizard
6291,Human
6291,Soldier
6377,Human
6377,Cleric
6377,Mutant
6284,Human
6284,Wizard
6290,Human
6290,Cleric
6324,Goblin
6333,Human
6333,Cleric
6334,Bird
6334,Soldier
6346,Illusion
6372,Goblin
6401,Bird
6401,Soldier
6401,Warrior
6269,Beast
6285,Goat
6285,Beast
6317,Beast
6338,Cat
6338,Beast
6341,Human
6341,Soldier
6351,Beast
6353,Elf
6265,Bird
6265,Cleric
6299,Zombie
6322,Goblin
6342,Beast
6369,Zombie
6373,Goblin
6374,Zombie
6374,Mutant
6379,Elf
6379,Mutant
6272,Beast
6264,Bird
6264,Soldier
6303,Zombie
6367,Beast
6326,Goblin
6326,Mercenary
6309,Human
6309,Wizard
48943,
48955,Sorin
49087,Elemental
49087,Knight
48815,Chandra
48956,Elemental
48956,Horror
48906,Ajani
49006,Demon
48924,
49056,Elf
49056,Advisor
48917,
49214,Angel
49090,
48989,
48983,Elf
48983,Warrior
48925,
48903,
48977,Elemental
48920,Bird
48920,Wizard
49247,Elf
49247,Druid
48963,Human
48963,Cleric
48968,Hydra
48999,
48936,Human
48936,Cleric
49047,Angel
48959,Zombie
48959,Dinosaur
49075,Vampire
48901,Nightmare
49057,Vivien
48898,Elemental
48898,Knight
48930,Human
48930,Cleric
48940,
49245,Unicorn
49092,
48895,Zombie
48895,Knight
48932,Scout
49028,
49110,Elemental
49110,Knight
49234,Phoenix
49067,Equipment
48979,Vampire
48953,
49104,Dragon
49188,
49088,Elemental
49088,Knight
49000,
48958,Dinosaur
49095,
48921,Elemental
49217,Human
49217,Cleric
49161,Yanling
49003,Vampire
49003,Knight
49093,
49230,
48905,Angel
48994,Construct
49178,Minotaur
49178,Pirate
49070,Vampire
48990,Elemental
48990,Knight
48931,
48814,Chandra
48951,
49068,Human
49068,Knight
49089,Hydra
49226,Illusion
49226,Warrior
49016,
49233,Skeleton
49233,Archer
49021,
49236,Human
49236,Warrior
49244,Lizard
48991,Wolf
49048,
48997,
49136,Human
49136,Knight
49240,Elephant
48922,
48927,Goblin
48973,
49231,Beast
49076,Rhino
49107,Elemental
49107,Shaman
49061,Demon
49078,Human
49078,Knight
49206,Angel
48978,Vampire
48978,Rogue
48912,Horror
48909,Bird
48909,Spirit
49220,Elephant
49227,Drake
48971,
48929,Insect
49237,Goblin
49237,Warrior
48960,
49243,Aura
49065,
49223,Merfolk
48916,
49238,Ogre
49238,Berserker
48928,
49241,Dragon
48923,Dragon
48923,Wizard
48995,Dinosaur
49082,Goblin
48972,
49248,Spider
49219,Human
49219,Soldier
48946,
49062,Bird
49071,Vampire
48993,Spirit
48993,Pirate
49229,Bat
48900,
48816,Chandra
49239,Minotaur
49218,Beast
49023,Cat
49023,Soldier
49242,Boar
49073,Elk
49073,Spirit
49074,Griffin
