id_karte,cardtype 
6450,Creature
6454,Enchantment
6599,Creature
6629,Sorcery
6668,Sorcery
6680,Instant
6425,Instant
6443,Creature
6449,Creature
6453,Creature
6546,Creature
6429,Creature
6485,Creature
6508,Creature
6564,Creature
6588,Enchantment
6731,Instant
6456,Instant
6647,Enchantment
6698,Creature
6481,Land
6494,Enchantment
6570,Creature
6673,Instant
6695,Sorcery
6733,Enchantment
6420,Creature
6504,Creature
6510,Creature
6520,Instant
6527,Creature
6539,Creature
6560,Creature
6573,Enchantment
6585,Enchantment
6622,Sorcery
6653,Instant
6691,Creature
6699,Creature
6716,Instant
6461,Instant
6473,Enchantment
6492,Creature
6571,Instant
6574,Creature
6586,Sorcery
6633,Creature
6652,Creature
6719,Creature
6721,Sorcery
6435,Creature
6464,Instant
6474,Enchantment
6516,Sorcery
6545,Creature
6632,Creature
6641,Creature
6644,Enchantment
6666,Creature
6671,Creature
6677,Creature
6687,Instant
6423,Creature
6430,Creature
6457,Instant
6470,Creature
6471,Enchantment
6475,Enchantment
6477,Instant
6484,Creature
6490,Sorcery
6515,Sorcery
6526,Creature
50546,Creature
50549,Creature
50556,Creature
50532,Instant
50561,Creature
50524,Sorcery
50540,Creature
50530,Instant
50534,Creature
50514,Creature
50542,Instant
50526,Sorcery
50545,Creature
50516,Creature
50544,Enchantment
50541,Creature
50562,Sorcery
50550,Instant
50557,Creature
50559,Creature
50515,Creature
50520,Creature
50525,Creature
50538,Creature
50518,Creature
50547,Creature
50552,Creature
50554,Creature
50521,Creature
50548,Instant
50543,Sorcery
50536,Creature
50523,Creature
50529,Instant
50517,Creature
50566,Sorcery
50522,Creature
50551,Sorcery
50560,Instant
50539,Creature
50558,Creature
50555,Creature
50537,Creature
50531,Instant
50528,Artifact
50528,Creature
50519,Creature
50553,Creature
50527,Instant
50506,Creature
50533,Enchantment
50508,Creature
50507,Creature
50505,Creature
50535,Creature
50504,Creature
50819,Artifact
51638,Enchantment
51438,Sorcery
51085,Creature
52260,Enchantment
52260,Creature
50812,Artifact
51544,Sorcery
50731,Creature
51177,Instant
50848,Enchantment
51920,Sorcery
50716,Artifact
50673,Artifact
51039,Enchantment
51346,Sorcery
50686,Artifact
50757,Artifact
51443,Enchantment
52067,Creature
51316,Creature
50821,Creature
50709,Artifact
51875,Enchantment
50768,Artifact
51355,Creature
50953,Enchantment
50953,Creature
50795,Enchantment
50831,Creature
50758,Artifact
51829,Enchantment
50829,Artifact
52209,Creature
50880,Artifact
50679,Artifact
51660,Creature
51059,Sorcery
51765,Creature
51008,Creature
52109,Creature
51879,Creature
51383,Enchantment
50945,Creature
50582,Tribal
50582,Sorcery
51740,Sorcery
51689,Sorcery
51791,Sorcery
51284,Creature
50804,Artifact
50786,Artifact
52091,Artifact
51632,Artifact
51632,Creature
50955,Enchantment
51570,Creature
51350,Creature
52218,Creature
50578,Creature
51693,Planeswalker
52242,Sorcery
50667,Land
50701,Artifact
52183,Enchantment
51899,Planeswalker
52132,Creature
50878,Artifact
51033,Creature
51834,Enchantment
50907,Artifact
51676,Instant
51818,Creature
51590,Creature
51760,Creature
50787,Enchantment
50887,Artifact
52099,Sorcery
50789,Artifact
51634,Enchantment
50624,Land
50628,Enchantment
50836,Enchantment
50836,Artifact
52016,Creature
50995,Creature
50810,Enchantment
51599,Enchantment
51080,Creature
52470,Artifact
50889,Artifact
50646,Land
52152,Sorcery
50608,Enchantment
51150,Enchantment
51150,Creature
50639,Instant
52119,Instant
52087,Creature
51267,Planeswalker
51686,Creature
52259,Instant
51523,Creature
51744,Instant
51596,Artifact
51596,Creature
51250,Creature
51609,Instant
52086,Sorcery
52115,Enchantment
51418,Sorcery
50690,Artifact
51987,Enchantment
50902,Enchantment
50587,Land
50697,Artifact
50855,Artifact
50855,Creature
51323,Enchantment
51037,Creature
51820,Sorcery
51452,Instant
51257,Sorcery
51675,Enchantment
51145,Instant
52163,Sorcery
51923,Creature
50869,Enchantment
50869,Creature
51430,Sorcery
51723,Instant
51397,Creature
51336,Sorcery
50964,Artifact
50964,Creature
51391,Enchantment
50617,Sorcery
51247,Creature
51353,Creature
52226,Sorcery
51063,Instant
51347,Creature
50895,Creature
50674,Creature
50915,Artifact
51449,Instant
51178,Instant
51793,Planeswalker
52214,Creature
50759,Artifact
50759,Creature
50706,Enchantment
51678,Enchantment
51082,Creature
51095,Sorcery
51858,Creature
52071,Creature
50877,Artifact
51512,Instant
51902,Creature
50875,Instant
50972,Creature
50811,Instant
51474,Instant
50753,Artifact
51408,Creature
50666,Land
52057,Enchantment
51617,Instant
50899,Creature
51621,Creature
51325,Creature
50594,Land
50672,Creature
51155,Creature
51168,Creature
50590,Land
50761,Artifact
50761,Creature
50717,Artifact
51462,Enchantment
51462,Creature
66923,Creature
51358,Creature
50605,Land
51703,Sorcery
50586,Artifact
50586,Land
51561,Instant
52047,Creature
50688,Artifact
51880,Creature
51255,Instant
51068,Creature
51203,Creature
51302,Creature
50589,Land
51004,Enchantment
50754,Artifact
50622,Land
52127,Instant
52249,Creature
51963,Instant
50868,Artifact
50879,Artifact
50879,Creature
51228,Tribal
51228,Enchantment
51055,Creature
51773,Creature
50743,Instant
50629,Artifact
50629,Land
50806,Creature
51697,Sorcery
51321,Creature
50600,Creature
50588,Land
51012,Creature
51456,Sorcery
52060,Artifact
52060,Creature
51403,Sorcery
50596,Artifact
50596,Land
52090,Instant
50912,Artifact
50912,Creature
51368,Enchantment
52126,Instant
52126,Sorcery
50771,Artifact
51848,Sorcery
50770,Artifact
50770,Creature
52044,Instant
50837,Artifact
50837,Creature
51849,Creature
51886,Creature
52061,Sorcery
51641,Sorcery
50892,Artifact
52076,Creature
51015,Creature
50763,Artifact
52011,Creature
51024,Sorcery
52174,Creature
50792,Creature
50719,Artifact
50607,Land
50825,Artifact
51043,Enchantment
51043,Creature
50976,Creature
50856,Creature
50847,Artifact
50847,Creature
52156,Creature
51432,Sorcery
50908,Planeswalker
50931,Enchantment
51231,Creature
51927,Enchantment
50595,Land
50940,Instant
51007,Creature
52012,Sorcery
51240,Creature
52028,Creature
50618,Land
50648,Land
53182,Creature
53191,Enchantment
53117,Artifact
53117,Creature
53093,Enchantment
53156,Enchantment
53198,Sorcery
53145,Creature
53181,Creature
53184,Creature
53138,Creature
53128,Artifact
53146,Creature
53174,Creature
53086,Creature
53095,Land
53204,Creature
53139,Artifact
53206,Enchantment
53206,Creature
53165,Instant
53195,Instant
53137,Artifact
53141,Creature
53203,Creature
53202,Sorcery
53197,Enchantment
53201,Creature
53164,Creature
53114,Enchantment
53120,Creature
53121,Creature
53166,Creature
53135,Artifact
53167,Enchantment
53112,Creature
53127,Instant
53163,Creature
53168,Instant
53111,Enchantment
53111,Creature
53129,Creature
53188,Sorcery
53190,Creature
53192,Enchantment
53205,Enchantment
53155,Instant
53200,Creature
53199,Creature
53132,Artifact
53144,Creature
53196,Sorcery
53161,Sorcery
53193,Creature
53131,Creature
53194,Creature
53171,Instant
53160,Creature
53157,Creature
53189,Instant
53133,Enchantment
53130,Artifact
53130,Creature
53113,Creature
53158,Creature
53143,Creature
53125,Artifact
53116,Instant
53118,Artifact
53118,Creature
53119,Artifact
53173,Instant
53103,Enchantment
53115,Artifact
53187,Creature
53186,Creature
53159,Creature
53094,Land
53154,Sorcery
53107,Artifact
53092,Land
53134,Creature
53183,Creature
53142,Creature
53175,Creature
53104,Artifact
53088,Tribal
53088,Instant
53178,Creature
53148,Instant
53136,Enchantment
53106,Artifact
53106,Creature
53108,Sorcery
53122,Enchantment
53110,Instant
53180,Instant
53150,Instant
53109,Artifact
53109,Creature
53179,Creature
53152,Instant
53177,Creature
53176,Creature
53151,Planeswalker
53149,Artifact
53149,Creature
53172,Creature
53091,Land
53097,Creature
53170,Creature
53099,Creature
53101,Creature
53123,Enchantment
53169,Creature
53089,Land
53124,Creature
53105,Artifact
53102,Artifact
53100,Artifact
53185,Creature
53098,Artifact
53098,Creature
53153,Creature
53147,Creature
53090,Creature
53140,Instant
53087,Creature
53096,Artifact
53126,Enchantment
71492,Creature
59963,Creature
71575,Enchantment
56654,Planeswalker
79644,Creature
52400,Tribal
52400,Enchantment
59942,Planeswalker
54112,Land
64567,Enchantment
64567,Creature
69081,Sorcery
53209,Land
56651,Creature
53213,Land
66980,Enchantment
59960,Creature
79654,Enchantment
55764,Artifact
67891,Planeswalker
64577,Creature
79649,Artifact
78555,Land
64607,Enchantment
71536,Instant
69656,Creature
62825,Sorcery
58804,Sorcery
59979,Artifact
62810,Land
78534,Enchantment
69649,Creature
79636,Creature
62815,Land
55762,Enchantment
53212,Land
64573,Creature
66985,Creature
55989,Instant
64564,Land
68848,Planeswalker
79640,Creature
59949,Land
53210,Land
79648,Artifact
58818,Instant
62817,Land
58825,Sorcery
71564,Enchantment
59952,Enchantment
59952,Creature
53211,Land
73695,Enchantment
73695,Creature
69045,Creature
62814,Land
83606,Sorcery
83610,Planeswalker
83637,Enchantment
83602,Planeswalker
52401,Sorcery
52428,Creature
54128,Creature
54132,Instant
67455,Artifact
52412,Creature
62834,Instant
79145,Land
79628,Artifact
78521,Creature
56649,Creature
62824,Sorcery
58803,Artifact
69049,Sorcery
59962,Creature
79643,Creature
79618,Artifact
69061,Artifact
69061,Land
66977,Creature
69058,Creature
56652,Creature
79621,Artifact
59956,Creature
79647,Creature
55987,Instant
79620,Artifact
71522,Land
56648,Creature
69080,Instant
64563,Creature
79630,Artifact
71561,Land
64588,Artifact
66983,Creature
69027,Instant
58800,Artifact
79624,Artifact
62812,Land
59954,Instant
71559,Land
79631,Artifact
62816,Land
76555,Creature
76558,Enchantment
62813,Land
83609,Creature
83608,Creature
83604,Artifact
83629,Land
64572,Creature
59959,Creature
66975,Creature
52429,Creature
55991,Sorcery
69024,Sorcery
79642,Creature
75695,Instant
73678,Sorcery
73673,Creature
78362,Creature
78357,Instant
64582,Artifact
71493,Land
69046,Creature
78593,Sorcery
59938,Creature
62811,Land
58823,Instant
71553,Enchantment
71531,Instant
59939,Sorcery
64575,Creature
64571,Creature
78537,Enchantment
55727,Creature
59953,Creature
69053,Creature
66976,Creature
62818,Land
73698,Creature
69063,Artifact
69063,Land
56650,Creature
59948,Land
71543,Creature
64570,Artifact
64570,Creature
73684,Instant
62809,Land
79651,Planeswalker
79653,Instant
73237,Artifact
73237,Land
55761,Instant
64586,Artifact
64578,Creature
78594,Sorcery
52427,Creature
69082,Artifact
64568,Creature
79652,Sorcery
58811,Artifact
83641,Creature
83611,Creature
83644,Creature
83645,Creature
79639,Creature
71521,Land
76557,Creature
62829,Instant
79641,Creature
62832,Tribal
62832,Sorcery
71533,Sorcery
69079,Sorcery
78814,Planeswalker
59951,Land
78554,Artifact
62828,Sorcery
78536,Enchantment
76543,Creature
78532,Creature
59950,Land
55728,Creature
55763,Instant
69038,Creature
78591,Artifact
78591,Creature
69055,Creature
62827,Sorcery
69062,Artifact
69062,Land
69047,Planeswalker
71534,Instant
64580,Artifact
69025,Artifact
55988,Instant
78524,Land
64576,Creature
71555,Instant
54115,Creature
64565,Artifact
76551,Land
64603,Creature
60388,Land
62830,Sorcery
66974,Creature
73674,Instant
59940,Sorcery
69051,Creature
71571,Artifact
78354,Planeswalker
58820,Sorcery
76547,Creature
64583,Artifact
69059,Artifact
69059,Land
64569,Creature
52431,Creature
64599,Creature
78360,Creature
71525,Land
78589,Artifact
62826,Sorcery
69032,Land
54113,Artifact
54116,Instant
71574,Sorcery
71491,Enchantment
66969,Creature
64604,Instant
73691,Creature
78520,Creature
64609,Artifact
71560,Land
52414,Creature
53020,Artifact
53053,Artifact
53045,Creature
53042,Creature
52982,Creature
52976,Planeswalker
52972,Creature
53041,Artifact
52971,Creature
53032,Instant
52994,Enchantment
53039,Instant
52962,Creature
52974,Creature
53049,Creature
53005,Creature
53051,Artifact
53051,Creature
52980,Creature
53023,Artifact
53023,Creature
52988,Artifact
52988,Creature
52987,Instant
53009,Artifact
53031,Sorcery
52983,Creature
52998,Instant
52979,Creature
52990,Creature
52996,Creature
53025,Creature
53028,Creature
53012,Creature
53011,Artifact
52984,Creature
52970,Land
52973,Creature
53030,Artifact
53002,Instant
53001,Creature
53038,Creature
53022,Enchantment
53027,Artifact
52975,Creature
